Metric,Parameter,ST_Initial,ST_Final,Delta_ST
RVESV,vsd.Cd,0.00173096847132173,0.00195232434507697,0.000221355873755242
RVESV,E.LA.EA,0.00395894183568592,0,-0.00395894183568592
RVESV,V0.RA,0.00375516577375424,0,-0.00375516577375424
RVESV,E.RA.EA,0.00241945799147262,0,-0.00241945799147262
RVESV,V0.LA,0.00116489930107601,0,-0.00116489930107601
RVESV,R.SAR,0.00111683903085555,0,-0.00111683903085555
RVESV,R.PAR,0.000801606789389586,0,-0.000801606789389586
RVESV,R.PVEN,0.000702327210874918,0,-0.000702327210874918
RVP_max,C.SVEN,0.27616918409524,0.4255034387191,0.149334254623861
RVP_max,R.SVEN,0.195281080326629,0.148356411895401,-0.0469246684312287
RVP_max,R.PCOX,0.121408299781675,0.132777730765648,0.0113694309839729
RVP_max,R.SC,0.0608147974759175,0.0925953158245971,0.0317805183486796
RVP_max,C.PAR,0.0776293307210367,0.0728617539909905,-0.00476757673004621
RVP_max,C.PVEN,0.217321690857725,0.0534750155524881,-0.163846675305237
RVP_max,C.SAR,0.0146222030904457,0.0464032134632673,0.0317810103728216
RVP_max,E.RV.EB,0.0198068484320619,0.027758675704643,0.00795182727258104
RVP_max,E.LV.EB,0.0165742878158516,0.0204635019922142,0.00388921417636267
RVP_max,E.RV.EA,0.0108865557569134,0.00815113837957396,-0.0027354173773394
RVP_max,R.PVEN,0.0015223876425607,0.00733981209169934,0.00581742444913864
RVP_max,E.LV.EA,0.0143170595884183,0.0070153376429454,-0.00730172194547294
RVP_max,vsd.Cd,0.000764083451441564,0.00357448107096678,0.00281039761952521
RVP_max,E.RA.EA,0.00680345413349065,0.00291030915586807,-0.00389314497762258
RVP_max,R.PAR,0.00188670335669408,0.00253377146451294,0.000647068107818859
RVP_max,V0.RA,0.00424364768177753,0.00129780991377103,-0.0029458377680065
RVP_max,E.LA.EA,0.00031578005808901,0.000472784921875964,0.000157004863786954
RVP_max,V0.RV,0,0.00026818910914895,0.00026818910914895
RVP_max,V0.LV,0.000971209388318836,0.000238016994824128,-0.000733192393494709
RVP_max,V0.LA,0.00199934197462952,0,-0.00199934197462952
RVP_max,R.SAR,0.00037890764386957,0,-0.00037890764386957
RVP_mean,C.SVEN,0.325870447861195,0.459569365722642,0.133698917861446
RVP_mean,R.SVEN,0.186212011753865,0.146947086892519,-0.0392649248613456
RVP_mean,R.PCOX,0.119453719384722,0.141253831826567,0.0218001124418443
RVP_mean,R.SC,0.067911226188433,0.121372449109899,0.0534612229214659
RVP_mean,C.PVEN,0.210731312961978,0.0562433651853054,-0.154487947776673
RVP_mean,C.PAR,0.0513516062161975,0.046513048223947,-0.00483855799225049
RVP_mean,C.SAR,0.0151229978558051,0.0398181858750087,0.0246951880192036
RVP_mean,E.LV.EB,0.00361532726555056,0.0175974170374153,0.0139820897718648
RVP_mean,R.PVEN,0,0.00489300781798743,0.00489300781798743
RVP_mean,E.LV.EA,0.00910778485210029,0.0043914692819541,-0.00471631557014619
RVP_mean,E.RV.EB,0.0477648070605787,0.00386823304137039,-0.0438965740192083
RVP_mean,E.RA.EA,0,0.00315755614391642,0.00315755614391642
RVP_mean,R.PAR,0.00251484756049367,0.00178065047221314,-0.000734197088280536
RVP_mean,vsd.Cd,0,0.0013865148885697,0.0013865148885697
RVP_mean,V0.RV,0.000130698971719605,0.00129703425948002,0.00116633528776042
RVP_mean,V0.LV,0.00281203380385891,0.000546383397914444,-0.00226565040594447
RVP_mean,E.RV.EA,0,0.00048026055866237,0.00048026055866237
RVP_mean,V0.LA,0,0.000266259227547939,0.000266259227547939
RVP_mean,R.SAR,0.00200168649512256,0,-0.00200168649512256
RVP_mean,E.LA.EA,0,0,0
RVP_mean,V0.RA,0,0,0
RVP_min,E.RV.EB,0.582651533679268,0.551496474744697,-0.0311550589345703
RVP_min,C.SVEN,0.137359746768858,0.234076309005804,0.0967165622369462
RVP_min,E.RV.EA,0.111118102917192,0.134366709713182,0.0232486067959897
RVP_min,R.SC,0.0453709823787655,0.0550070232542532,0.00963604087548777
RVP_min,R.SVEN,0.0874254352283122,0.0285633527253082,-0.058862082503004
RVP_min,C.PVEN,0.0557638646679704,0.0166655570423842,-0.0390983076255863
RVP_min,C.SAR,0.00369847822111953,0.0144134057553848,0.0107149275342653
RVP_min,R.PCOX,0.00975690539998851,0.010436091432955,0.000679186032966491
RVP_min,C.PAR,0.00592958660151773,0.00476823076951804,-0.00116135583199969
RVP_min,V0.RV,0.00365288758911086,0.00186259550367904,-0.00179029208543182
RVP_min,E.LV.EA,0.00592437002320927,0.00177481117429806,-0.00414955884891121
RVP_min,E.LA.EA,0.000895929157016047,0.00155786576034296,0.000661936603326917
RVP_min,vsd.Cd,7.57270796329569e-05,0.00155786576034296,0.00148213868071001
RVP_min,V0.LV,0.00255212575175722,0.000621104882759882,-0.00193102086899734
RVP_min,R.SAR,0.00230661833773818,0.000615561287776614,-0.00169105704996157
RVP_min,V0.LA,0.000628515934759983,0.000593214365901229,-3.53015688587537e-05
RVP_min,R.PVEN,0.000143257384571626,0.000305823874991533,0.000162566490419907
RVP_min,E.LV.EB,0.00544079024538178,0,-0.00544079024538178
RVP_min,V0.RA,0.000892367401033568,0,-0.000892367401033568
RVP_min,E.RA.EA,4.59684950027456e-05,0,-4.59684950027456e-05
RVP_min,R.PAR,0,0,0
SAP_max,R.SC,0.345664994614369,0.566993309407426,0.221328314793057
SAP_max,C.SVEN,0.151353148727759,0.152854584667643,0.00150143593988356
SAP_max,C.SAR,0.0798814960363893,0.112627613558055,0.032746117521666
SAP_max,C.PVEN,0.211221484142087,0.0718176074899279,-0.13940387665216
SAP_max,E.LV.EB,0.134306685982109,0.0526261508139525,-0.0816805351681561
SAP_max,R.SVEN,0.0307889140033226,0.0265872474744517,-0.00420166652887087
SAP_max,E.LV.EA,0.0352521155854475,0.0182375336543846,-0.0170145819310629
SAP_max,R.PVEN,0.0105217653790423,0.00973273528682784,-0.000789030092214512
SAP_max,E.RV.EB,0,0.00738085019560165,0.00738085019560165
SAP_max,E.RV.EA,0.00633463021496796,0.00574233743528787,-0.000592292779680093
SAP_max,E.RA.EA,0.00937998016318518,0.00329967877058625,-0.00608030139259893
SAP_max,V0.RA,0.00219027054329724,0.00245121119576847,0.000260940652471238
SAP_max,R.SAR,0.00909759764158059,0.00237263517625636,-0.00672496246532424
SAP_max,E.LA.EA,0.00228637346926433,0.00194534417436101,-0.000341029294903321
SAP_max,R.PCOX,0,0.00136915062888773,0.00136915062888773
SAP_max,vsd.Cd,0.00154420070541131,0.00057619354547328,-0.000968007159938026
SAP_max,R.PAR,0,0,0
SAP_max,C.PAR,0,0,0
SAP_max,V0.LV,0,0,0
SAP_max,V0.RV,0,0,0
SAP_max,V0.LA,0,0,0
SAP_mean,R.SC,0.493043794918026,0.674849304648455,0.18180550973043
SAP_mean,C.SVEN,0.140590713989874,0.124290000081721,-0.0163007139081536
SAP_mean,C.PVEN,0.178480059209674,0.0679640432864148,-0.110516015923259
SAP_mean,E.LV.EB,0.127204095843861,0.0513719719658711,-0.0758321238779901
SAP_mean,C.SAR,0.00873694028470307,0.0414262836849015,0.0326893434001984
SAP_mean,R.SVEN,0.0145347049759753,0.0231803931938051,0.0086456882178298
SAP_mean,E.LV.EA,0.0275634757897663,0.0169559434182798,-0.0106075323714865
SAP_mean,R.PVEN,0.0108888195857181,0.0141187773043685,0.00322995771865038
SAP_mean,E.RV.EB,0,0.00881157065088785,0.00881157065088785
SAP_mean,E.RV.EA,0.0040192517686803,0.00440228548295465,0.000383033714274347
SAP_mean,R.SAR,0.0127192782119936,0.00337570938895471,-0.00934356882303889
SAP_mean,E.RA.EA,0.00640442493215566,0.0027972994091009,-0.00360712552305476
SAP_mean,V0.LV,0,0.00140902908418125,0.00140902908418125
SAP_mean,E.LA.EA,8.44055173137813e-05,0.000407323894665448,0.000322918377351667
SAP_mean,vsd.Cd,0.0023882111449827,0.000240002704122824,-0.00214820844085988
SAP_mean,R.PCOX,0,0.000167321190542624,0.000167321190542624
SAP_mean,C.PAR,0.00424118099882928,0,-0.00424118099882928
SAP_mean,V0.LA,0.00424118099882928,0,-0.00424118099882928
SAP_mean,R.PAR,0,0,0
SAP_mean,V0.RV,0,0,0
SAP_mean,V0.RA,0,0,0
SAP_min,R.SC,0.570157441560031,0.749521316089244,0.179363874529212
SAP_min,C.SVEN,0.112659688433263,0.105532095761481,-0.00712759267178209
SAP_min,C.PVEN,0.141960484193732,0.0549468578138561,-0.0870136263798757
SAP_min,E.LV.EB,0.108231144419503,0.0522534546569485,-0.0559776897625544
SAP_min,R.PVEN,0.00672220620047321,0.0166626438425314,0.00994043764205818
SAP_min,E.LV.EA,0.0329800109234082,0.0151683822032441,-0.017811628720164
SAP_min,C.SAR,0.0172083498542565,0.0104028682059352,-0.00680548164832128
SAP_min,R.SVEN,0.00677490471450747,0.00848582304995089,0.00171091833544342
SAP_min,E.RV.EB,0.000650816757705456,0.0055123826161008,0.00486156585839534
SAP_min,E.RV.EA,0.00186928423952809,0.00400914729877631,0.00213986305924822
SAP_min,R.SAR,0.0121073112097362,0.00316446573597465,-0.00894284547376159
SAP_min,V0.LV,2.6519357546864e-09,0.00311379134329959,0.00311378869136383
SAP_min,R.PCOX,0.00111485578361744,0.00260244163636724,0.0014875858527498
SAP_min,C.PAR,0.00249200461529535,0.00225751701464896,-0.000234487600646396
SAP_min,E.LA.EA,0.00696364967258264,0.00153339744551429,-0.00543025222706834
SAP_min,E.RA.EA,0.00355000350417029,0.000655491867700219,-0.00289451163647007
SAP_min,V0.LA,0.00125004413865569,0.000342073898595377,-0.000907970240060314
SAP_min,vsd.Cd,0.00369321139963665,0.000145606078005111,-0.00354760532163154
SAP_min,R.PAR,0.00149814461313864,0,-0.00149814461313864
SAP_min,V0.RA,0.000207777554191385,0,-0.000207777554191385
SAP_min,V0.RV,5.20129358544141e-05,0,-5.20129358544141e-05
SVR,R.SC,0.906606601779149,0.922103514482287,0.015496912703138
SVR,C.SVEN,0.00650667458843278,0.0438031942363018,0.0372965196478691
SVR,R.SVEN,0.0332494577034127,0.0334009577453386,0.000151500041925913
SVR,C.PVEN,0.0221829521990302,0.00542385903810334,-0.0167590931609268
SVR,E.LV.EB,0.0211745767413376,0.00399245517712541,-0.0171821215642122
SVR,E.RV.EB,0.0017847743079546,0.00360863597139513,0.00182386166344053
SVR,R.SAR,0.0178197109134642,0.00348693465830454,-0.0143327762551597
SVR,R.PVEN,0.00188501376064919,0.00218770487531112,0.000302691114661929
SVR,V0.RV,0,0.00172141560969341,0.00172141560969341
SVR,E.RV.EA,0,0.00148064008281844,0.00148064008281844
SVR,V0.LV,0.00045450384066396,0.00105454387920422,0.000600040038540257
SVR,R.PCOX,0,0.000511366075430714,0.000511366075430714
SVR,E.LA.EA,0.000728071744619634,0.000396231859535353,-0.000331839885084281
SVR,C.SAR,0.00073271842999028,0.000245455346856946,-0.000487263083133334
SVR,C.PAR,0.00112223023070701,0.000216557172091938,-0.000905673058615071
SVR,V0.RA,0.000867382504812822,1.07261236002462e-05,-0.000856656381212576
SVR,vsd.Cd,0,1.65184631956563e-06,1.65184631956563e-06
SVR,E.LV.EA,0.000561856639158613,0,-0.000561856639158613
SVR,R.PAR,0,0,0
SVR,E.RA.EA,0,0,0
SVR,V0.LA,0,0,0
